"Município","Unidade Gestora","Mês","Descrição","Valor Ajustado","Valor Estornado","Tipo","Categoria","Fonte","Subfonte","Alínea","Subalínea","Fonte de Recurso","CO"
"São José de Princesa","Fundo Municipal de São José de Princesa","01 - Janeiro","13210101 - Remuneração de Depósitos Bancários - Principal","658.58","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","632 | Transferências do Estado referentes a Convênios e outros Repasses vinculados à Saúde","0000 | "
"São José de Princesa","Fundo Municipal de São José de Princesa","10 - Outubro","17135041 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde – Assistência Farmacêutica - Principal","8505.1","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17130000 - Transferências de Recursos do Sistema Único de Saúde – SUS ","17135000 - Transferências de Recursos do Sistema Único de Saúde – SUS – Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","600 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","0000 | "
"São José de Princesa","Fundo Municipal de São José de Princesa","11 - Novembro","17135041 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde – Assistência Farmacêutica - Principal","8505.1","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17130000 - Transferências de Recursos do Sistema Único de Saúde – SUS ","17135000 - Transferências de Recursos do Sistema Único de Saúde – SUS – Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","600 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","0000 | "
"São José de Princesa","Fundo Municipal de São José de Princesa","12 - Dezembro","17135041 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde – Assistência Farmacêutica - Principal","15956.76","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17130000 - Transferências de Recursos do Sistema Único de Saúde – SUS ","17135000 - Transferências de Recursos do Sistema Único de Saúde – SUS – Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","600 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","0000 | "
"São José de Princesa","Fundo Municipal de São José de Princesa","10 - Outubro","17135191 - Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Outros Programas - Principal","12159.03","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17130000 - Transferências de Recursos do Sistema Único de Saúde – SUS ","17135000 - Transferências de Recursos do Sistema Único de Saúde – SUS – Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","601 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Estruturação da Rede de Serviços Públicos de Saúde","3110 | Identificação das Transferências da União decorrentes de emendas parlamentares individuais"
"São José de Princesa","Fundo Municipal de São José de Princesa","10 - Outubro","17135191 - Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Outros Programas - Principal","1501810.89","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17130000 - Transferências de Recursos do Sistema Único de Saúde – SUS ","17135000 - Transferências de Recursos do Sistema Único de Saúde – SUS – Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","600 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","3110 | Identificação das Transferências da União decorrentes de emendas parlamentares individuais"
"São José de Princesa","Fundo Municipal de São José de Princesa","11 - Novembro","17135191 - Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Outros Programas - Principal","9536.62","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17130000 - Transferências de Recursos do Sistema Único de Saúde – SUS ","17135000 - Transferências de Recursos do Sistema Único de Saúde – SUS – Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","601 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Estruturação da Rede de Serviços Públicos de Saúde","3110 | Identificação das Transferências da União decorrentes de emendas parlamentares individuais"
"São José de Princesa","Fundo Municipal de São José de Princesa","11 - Novembro","17135191 - Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Outros Programas - Principal","1000000","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17130000 - Transferências de Recursos do Sistema Único de Saúde – SUS ","17135000 - Transferências de Recursos do Sistema Único de Saúde – SUS – Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","600 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","3130 | Identificação das Transferências da União decorrentes de emendas parlamentares de comissão"
"São José de Princesa","Fundo Municipal de São José de Princesa","11 - Novembro","17135191 - Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Outros Programas - Principal","1653.3","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17130000 - Transferências de Recursos do Sistema Único de Saúde – SUS ","17135000 - Transferências de Recursos do Sistema Único de Saúde – SUS – Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","600 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","3110 | Identificação das Transferências da União decorrentes de emendas parlamentares individuais"
"São José de Princesa","Fundo Municipal de São José de Princesa","12 - Dezembro","17135191 - Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Outros Programas - Principal","9025.75","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17130000 - Transferências de Recursos do Sistema Único de Saúde – SUS ","17135000 - Transferências de Recursos do Sistema Único de Saúde – SUS – Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","601 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Estruturação da Rede de Serviços Públicos de Saúde","3110 | Identificação das Transferências da União decorrentes de emendas parlamentares individuais"
"São José de Princesa","Fundo Municipal de São José de Princesa","12 - Dezembro","17135191 - Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Outros Programas - Principal","1925.87","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17130000 - Transferências de Recursos do Sistema Único de Saúde – SUS ","17135000 - Transferências de Recursos do Sistema Único de Saúde – SUS – Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","600 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","3110 | Identificação das Transferências da União decorrentes de emendas parlamentares individuais"
"São José de Princesa","Fundo Municipal de São José de Princesa","01 - Janeiro","17139901 - Outras Transferências de Recursos do Sistema Único de Saúde - SUS - Principal","1354.8","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17130000 - Transferências de Recursos do Sistema Único de Saúde – SUS ","17139000 - SEM SUBALINEA","600 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","0000 | "
"São José de Princesa","Fundo Municipal de São José de Princesa","05 - Maio","17139901 - Outras Transferências de Recursos do Sistema Único de Saúde - SUS - Principal","26490.74","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17130000 - Transferências de Recursos do Sistema Único de Saúde – SUS ","17139000 - SEM SUBALINEA","600 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","0000 | "
"São José de Princesa","Fundo Municipal de São José de Princesa","09 - Setembro","17139901 - Outras Transferências de Recursos do Sistema Único de Saúde - SUS - Principal","1354.8","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17130000 - Transferências de Recursos do Sistema Único de Saúde – SUS ","17139000 - SEM SUBALINEA","600 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","0000 | "
"São José de Princesa","Fundo Municipal de São José de Princesa","05 - Maio","24115111 - Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Atenção Primária - Principal","1816494","0","Lançamento de receita","20000000 - Receitas de Capital","24000000 - Transferências de Capital","24100000 - Transferências da União e de suas Entidades","24110000 - Transferências de Recursos do Sistema Único de Saúde - SUS","24115000 - Transferências de Recursos do Sistema Único de Saúde – SUS – Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","601 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Estruturação da Rede de Serviços Públicos de Saúde","0000 | "
"São José de Princesa","Fundo Municipal de São José de Princesa","06 - Junho","24115111 - Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Atenção Primária - Principal","611000","0","Lançamento de receita","20000000 - Receitas de Capital","24000000 - Transferências de Capital","24100000 - Transferências da União e de suas Entidades","24110000 - Transferências de Recursos do Sistema Único de Saúde - SUS","24115000 - Transferências de Recursos do Sistema Único de Saúde – SUS – Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","600 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","3130 | Identificação das Transferências da União decorrentes de emendas parlamentares de comissão"
"São José de Princesa","Fundo Municipal de São José de Princesa","12 - Dezembro","24115111 - Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Atenção Primária - Principal","813998","0","Lançamento de receita","20000000 - Receitas de Capital","24000000 - Transferências de Capital","24100000 - Transferências da União e de suas Entidades","24110000 - Transferências de Recursos do Sistema Único de Saúde - SUS","24115000 - Transferências de Recursos do Sistema Único de Saúde – SUS – Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","600 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","3120 | Identificação das Transferências da União decorrentes de emendas parlamentares de bancada"
"São José de Princesa","Fundo Municipal de São José de Princesa","12 - Dezembro","24115121 - Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Atenção Especializada - Principal","472100","0","Lançamento de receita","20000000 - Receitas de Capital","24000000 - Transferências de Capital","24100000 - Transferências da União e de suas Entidades","24110000 - Transferências de Recursos do Sistema Único de Saúde - SUS","24115000 - Transferências de Recursos do Sistema Único de Saúde – SUS – Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","600 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","3130 | Identificação das Transferências da União decorrentes de emendas parlamentares de comissão"
"São José de Princesa","Fundo Municipal de São José de Princesa","08 - Agosto","24225001 - Transferências de Convênios dos Estados para o Sistema Único de Saúde – SUS - Principal","100000","0","Lançamento de receita","20000000 - Receitas de Capital","24000000 - Transferências de Capital","24200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","24220000 - Transferências de Convênios dos Estados e DF e de Suas Entidades ","24225000 - Transferências de Convênios dos Estados para o Sistema Único de Saúde – SUS","710 | Transferência Especial dos Estados","3210 | Identificação das Transferências dos Estados decorrentes de emendas parlamentares individuais"
"São José de Princesa","Prefeitura Municipal de São José de Princesa","01 - Janeiro","11125001 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal","2674.41","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11120000 - Impostos sobre o Patrimônio","11125000 - Imposto sobre a Propriedade Predial e Territorial Urbana","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","02 - Fevereiro","11125001 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal","1089.81","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11120000 - Impostos sobre o Patrimônio","11125000 - Imposto sobre a Propriedade Predial e Territorial Urbana","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","03 - Março","11125001 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal","226.23","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11120000 - Impostos sobre o Patrimônio","11125000 - Imposto sobre a Propriedade Predial e Territorial Urbana","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","04 - Abril","11125001 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal","244.3","43.23","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11120000 - Impostos sobre o Patrimônio","11125000 - Imposto sobre a Propriedade Predial e Territorial Urbana","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","05 - Maio","11125001 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal","871.64","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11120000 - Impostos sobre o Patrimônio","11125000 - Imposto sobre a Propriedade Predial e Territorial Urbana","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","06 - Junho","11125001 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal","6.44","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11120000 - Impostos sobre o Patrimônio","11125000 - Imposto sobre a Propriedade Predial e Territorial Urbana","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","08 - Agosto","11125001 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal","67.34","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11120000 - Impostos sobre o Patrimônio","11125000 - Imposto sobre a Propriedade Predial e Territorial Urbana","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","09 - Setembro","11125001 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal","70.5","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11120000 - Impostos sobre o Patrimônio","11125000 - Imposto sobre a Propriedade Predial e Territorial Urbana","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","10 - Outubro","11125001 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal","302.28","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11120000 - Impostos sobre o Patrimônio","11125000 - Imposto sobre a Propriedade Predial e Territorial Urbana","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","12 - Dezembro","11125001 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal","431.16","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11120000 - Impostos sobre o Patrimônio","11125000 - Imposto sobre a Propriedade Predial e Territorial Urbana","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","01 - Janeiro","11130311 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal","9302.36","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11130000 - Impostos sobre a Renda e Proventos de Qualquer Natureza","11130000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","02 - Fevereiro","11130311 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal","10177.92","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11130000 - Impostos sobre a Renda e Proventos de Qualquer Natureza","11130000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","03 - Março","11130311 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal","8576.63","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11130000 - Impostos sobre a Renda e Proventos de Qualquer Natureza","11130000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","04 - Abril","11130311 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal","48082.06","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11130000 - Impostos sobre a Renda e Proventos de Qualquer Natureza","11130000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","05 - Maio","11130311 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal","21022.71","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11130000 - Impostos sobre a Renda e Proventos de Qualquer Natureza","11130000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","06 - Junho","11130311 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal","8732.43","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11130000 - Impostos sobre a Renda e Proventos de Qualquer Natureza","11130000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","07 - Julho","11130311 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal","10599.98","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11130000 - Impostos sobre a Renda e Proventos de Qualquer Natureza","11130000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","08 - Agosto","11130311 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal","22400.2","5254.8","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11130000 - Impostos sobre a Renda e Proventos de Qualquer Natureza","11130000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","09 - Setembro","11130311 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal","18005.31","10670.37","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11130000 - Impostos sobre a Renda e Proventos de Qualquer Natureza","11130000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","10 - Outubro","11130311 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal","11396.67","38.51","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11130000 - Impostos sobre a Renda e Proventos de Qualquer Natureza","11130000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","11 - Novembro","11130311 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal","12636.79","504","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11130000 - Impostos sobre a Renda e Proventos de Qualquer Natureza","11130000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","12 - Dezembro","11130311 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal","15002.76","574.4","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11130000 - Impostos sobre a Renda e Proventos de Qualquer Natureza","11130000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","01 - Janeiro","11145111 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal","5761.04","118.2","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11140000 - Impostos sobre a Produção, Circulação de Mercadorias e Serviços","11145000 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","02 - Fevereiro","11145111 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal","11697.63","1580.81","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11140000 - Impostos sobre a Produção, Circulação de Mercadorias e Serviços","11145000 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","03 - Março","11145111 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal","14748.01","125","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11140000 - Impostos sobre a Produção, Circulação de Mercadorias e Serviços","11145000 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","04 - Abril","11145111 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal","17724.3","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11140000 - Impostos sobre a Produção, Circulação de Mercadorias e Serviços","11145000 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","05 - Maio","11145111 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal","3794.01","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11140000 - Impostos sobre a Produção, Circulação de Mercadorias e Serviços","11145000 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","06 - Junho","11145111 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal","10812.56","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11140000 - Impostos sobre a Produção, Circulação de Mercadorias e Serviços","11145000 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","07 - Julho","11145111 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal","19616.08","3470.2","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11140000 - Impostos sobre a Produção, Circulação de Mercadorias e Serviços","11145000 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","08 - Agosto","11145111 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal","10025.39","125","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11140000 - Impostos sobre a Produção, Circulação de Mercadorias e Serviços","11145000 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","09 - Setembro","11145111 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal","12660.09","388.7","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11140000 - Impostos sobre a Produção, Circulação de Mercadorias e Serviços","11145000 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","10 - Outubro","11145111 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal","20529.98","351","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11140000 - Impostos sobre a Produção, Circulação de Mercadorias e Serviços","11145000 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","11 - Novembro","11145111 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal","8435.61","405","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11140000 - Impostos sobre a Produção, Circulação de Mercadorias e Serviços","11145000 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","12 - Dezembro","11145111 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal","24043","300","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11140000 - Impostos sobre a Produção, Circulação de Mercadorias e Serviços","11145000 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","12 - Dezembro","11220101 - Taxas pela Prestação de Serviços em Geral - Principal","10080","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11220000 - Taxas pela Prestação de Serviços","11220000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
